(1,2,4,16),(3,6,12,8),(9,15,10,14),(13,5,11,7);   ==  802
(1,2,4,16),(3,6,12,8),(9,15,10,14),(13,11,5,7);   ==  802
(1,2,4,16),(5,10,12,8),(11,15,6,14),(13,3,9,7);   ==  802
(1,2,4,16),(5,10,12,8),(11,15,6,14),(13,9,3,7);   ==  802
(1,2,4,16),(5,10,12,8),(13,15,6,14),(11,3,9,7);   ==  802
(1,2,4,16),(5,10,12,8),(13,15,6,14),(11,9,3,7);   ==  802
(1,2,4,16),(7,14,12,8),(11,3,6,10),(13,9,15,5);   ==  802
(1,2,4,16),(7,14,12,8),(11,9,6,10),(13,3,15,5);   ==  802
(1,2,4,16),(7,14,12,8),(11,10,6,3),(13,5,15,9);   ==  802
(1,2,4,16),(7,14,12,8),(11,10,6,9),(13,5,15,3);   ==  802
(1,2,4,16),(7,14,12,8),(13,3,6,10),(11,9,15,5);   ==  802
(1,2,4,16),(7,14,12,8),(13,9,6,10),(11,3,15,5);   ==  802
(1,2,4,16),(7,14,12,8),(13,10,6,3),(11,5,15,9);   ==  802
(1,2,4,16),(7,14,12,8),(13,10,6,9),(11,5,15,3);   ==  802
(1,2,4,16),(9,6,12,8),(3,15,10,14),(11,5,13,7);   ==  802
(1,2,4,16),(9,6,12,8),(3,15,10,14),(11,13,5,7);   ==  802
(1,2,4,16),(9,6,12,8),(3,15,10,14),(13,5,11,7);   ==  802
(1,2,4,16),(9,6,12,8),(3,15,10,14),(13,11,5,7);   ==  802
(1,2,4,16),(11,10,12,8),(5,15,6,14),(13,3,9,7);   ==  802
(1,2,4,16),(11,10,12,8),(5,15,6,14),(13,9,3,7);   ==  802
(1,2,4,16),(13,10,12,8),(5,15,6,14),(11,3,9,7);   ==  802
(1,2,4,16),(13,10,12,8),(5,15,6,14),(11,9,3,7);   ==  802
(1,2,5,12),(8,3,9,7),(14,11,13,10),(15,4,6,16);   ==  1303
(1,2,5,12),(8,3,9,7),(14,11,13,10),(15,6,4,16);   ==  1303
(1,2,5,12),(8,3,9,7),(14,13,11,10),(15,4,6,16);   ==  1303
(1,2,5,12),(8,3,9,7),(14,13,11,10),(15,6,4,16);   ==  1303
(1,2,5,12),(8,9,3,7),(14,11,13,10),(15,4,6,16);   ==  1303
(1,2,5,12),(8,9,3,7),(14,11,13,10),(15,6,4,16);   ==  1303
(1,2,5,12),(8,9,3,7),(14,13,11,10),(15,4,6,16);   ==  1303
(1,2,5,12),(8,9,3,7),(14,13,11,10),(15,6,4,16);   ==  1303
(1,2,5,12),(16,3,9,7),(14,11,13,10),(15,4,6,8);   ==  1303
(1,2,5,12),(16,3,9,7),(14,11,13,10),(15,6,4,8);   ==  1303
(1,2,5,12),(16,3,9,7),(14,13,11,10),(15,4,6,8);   ==  1303
(1,2,5,12),(16,3,9,7),(14,13,11,10),(15,6,4,8);   ==  1303
(1,2,5,12),(16,9,3,7),(14,11,13,10),(15,4,6,8);   ==  1303
(1,2,5,12),(16,9,3,7),(14,11,13,10),(15,6,4,8);   ==  1303
(1,2,5,12),(16,9,3,7),(14,13,11,10),(15,4,6,8);   ==  1303
(1,2,5,12),(16,9,3,7),(14,13,11,10),(15,6,4,8);   ==  1303

(1,2,5,12),(16,9,3,7),(14,13,11,10),(15,6,4,8);   ==  1303







Fix:  (8,0,0,12),(0,0,0,14),(7,0,0,0),(6,4,0,16);
(8,1,2,12),(3,5,9,14),(7,10,11,13),(6,4,15,16);   ==  1317
(8,1,2,12),(3,5,9,14),(7,11,13,15),(6,4,10,16);   ==  1345
(8,1,2,12),(3,5,9,14),(7,10,11,15),(6,4,13,16);   ==  1325
(8,1,2,12),(3,5,9,14),(7,13,11,15),(6,4,10,16);   ==  1345
(8,1,2,12),(3,5,9,14),(7,10,15,11),(6,4,13,16);   ==  1281
(8,1,2,12),(3,5,9,14),(7,11,13,10),(6,4,15,16);   ==  1341
(8,1,2,12),(3,5,11,14),(7,9,13,15),(6,4,10,16);   ==  1345
(8,1,2,12),(3,5,11,14),(7,13,9,15),(6,4,10,16);   ==  1345
(8,1,2,12),(3,5,13,14),(7,11,9,15),(6,4,10,16);   ==  1345
(8,1,2,12),(5,3,11,14),(7,13,9,10),(6,4,15,16);   ==  1349
(8,1,2,12),(5,3,11,14),(7,13,9,15),(6,4,10,16);   ==  1353
(8,1,2,12),(5,3,13,14),(7,9,11,15),(6,4,10,16);   ==  1357
(8,1,2,12),(5,9,11,14),(7,3,13,15),(6,4,10,16);   ==  1357
(8,1,2,12),(5,9,13,14),(7,3,11,15),(6,4,10,16);   ==  1357
(8,1,2,12),(10,3,5,14),(7,11,13,9),(6,4,15,16);   ==  1357
(8,1,2,12),(10,3,5,14),(7,11,13,15),(6,4,9,16);   ==  1357
(8,1,2,12),(10,3,5,14),(7,13,11,9),(6,4,15,16);   ==  1357
(8,1,2,12),(10,3,5,14),(7,13,11,15),(6,4,9,16);   ==  1357
(8,1,2,12),(10,3,9,14),(7,11,13,5),(6,4,15,16);   ==  1361
(8,1,2,12),(10,3,13,14),(7,9,11,15),(6,4,5,16);   ==  1361
(8,1,2,12),(10,3,9,14),(7,13,11,5),(6,4,15,16);   ==  1361
(8,1,2,12),(10,9,3,14),(7,11,13,5),(6,4,15,16);   ==  1361
(8,1,2,12),(10,3,11,14),(7,9,13,15),(6,4,5,16);   ==  1361
(8,1,2,12),(10,9,3,14),(7,13,11,5),(6,4,15,16);   ==  1361
(8,1,2,12),(10,9,11,14),(7,3,13,15),(6,4,5,16);   ==  1361
(8,1,2,12),(10,9,13,14),(7,3,11,15),(6,4,5,16);   ==  1361
(8,1,2,12),(5,3,9,14),(7,11,13,10),(6,4,15,16);   ==  1353
(8,1,2,12),(15,3,5,14),(7,11,13,9),(6,4,10,16);   ==  1361
(8,1,2,12),(15,3,5,14),(7,13,11,9),(6,4,10,16);   ==  1361
(8,1,2,12),(15,9,5,14),(7,13,11,3),(6,4,10,16);   ==  1361
(8,1,2,12),(3,5,13,14),(7,9,11,15),(6,4,10,16);   ==  1345
(8,1,2,12),(15,13,5,14),(7,3,11,9),(6,4,10,16);   ==  1361
(8,1,2,12),(15,9,5,14),(7,11,13,3),(6,4,10,16);   ==  1361
(8,1,2,12),(15,11,5,14),(7,3,13,9),(6,4,10,16);   ==  1361
(8,1,2,12),(15,13,5,14),(7,9,11,3),(6,4,10,16);   ==  1361
(8,1,3,12),(5,2,11,14),(7,9,13,10),(6,4,15,16);   ==  1361
(8,1,2,12),(15,13,5,14),(7,11,3,9),(6,4,10,16);   ==  1361
(8,1,2,12),(15,13,5,14),(7,11,9,3),(6,4,10,16);   ==  1361
(8,1,3,12),(5,2,13,14),(7,9,11,10),(6,4,15,16);   ==  1361
(8,1,2,12),(15,11,5,14),(7,9,13,3),(6,4,10,16);   ==  1361
(8,1,2,12),(15,11,5,14),(7,13,3,9),(6,4,10,16);   ==  1361
(8,1,2,12),(15,11,5,14),(7,13,9,3),(6,4,10,16);   ==  1361
(8,1,3,12),(10,2,9,14),(7,11,13,5),(6,4,15,16);   ==  1361
(8,1,3,12),(10,2,13,14),(7,9,11,15),(6,4,5,16);   ==  1361
(8,1,3,12),(10,11,2,14),(7,9,13,5),(6,4,15,16);   ==  1366
(8,1,3,12),(10,13,2,14),(7,9,11,5),(6,4,15,16);   ==  1366
(8,1,3,12),(10,9,2,14),(7,11,13,5),(6,4,15,16);   ==  1366
(8,1,3,12),(10,9,2,14),(7,13,11,5),(6,4,15,16);   ==  1366
(8,1,5,12),(10,3,2,14),(7,11,13,9),(6,4,15,16);   ==  1366
(8,1,5,12),(15,2,11,14),(7,3,13,9),(6,4,10,16);   ==  1369
(8,1,5,12),(15,2,3,14),(7,11,13,9),(6,4,10,16);   ==  1369
(8,1,5,12),(10,9,2,14),(7,11,13,3),(6,4,15,16);   ==  1366
(8,1,5,12),(15,2,11,14),(7,9,13,3),(6,4,10,16);   ==  1369
(8,1,5,12),(15,2,11,14),(7,13,3,9),(6,4,10,16);   ==  1369
(8,1,5,12),(15,2,11,14),(7,13,9,3),(6,4,10,16);   ==  1369
(8,1,5,12),(15,2,13,14),(7,3,11,9),(6,4,10,16);   ==  1369
(8,1,5,12),(15,2,13,14),(7,9,11,3),(6,4,10,16);   ==  1369
(8,1,5,12),(15,2,13,14),(7,11,3,9),(6,4,10,16);   ==  1369
(8,1,5,12),(15,2,13,14),(7,11,9,3),(6,4,10,16);   ==  1369
(8,1,5,12),(15,2,3,14),(7,13,11,9),(6,4,10,16);   ==  1369
(8,1,5,12),(15,2,9,14),(7,11,13,3),(6,4,10,16);   ==  1369
(8,1,5,12),(15,2,9,14),(7,13,11,3),(6,4,10,16);   ==  1369
(8,1,10,12),(15,2,11,14),(7,9,13,3),(6,4,5,16);   ==  1372
(8,1,10,12),(15,2,11,14),(7,13,3,9),(6,4,5,16);   ==  1372
(8,1,10,12),(15,2,11,14),(7,13,9,3),(6,4,5,16);   ==  1372
(8,1,10,12),(15,2,13,14),(7,3,11,9),(6,4,5,16);   ==  1372
(8,1,10,12),(15,2,13,14),(7,9,11,3),(6,4,5,16);   ==  1372
(8,1,10,12),(15,2,13,14),(7,11,3,9),(6,4,5,16);   ==  1372
(8,1,10,12),(15,2,13,14),(7,11,9,3),(6,4,5,16);   ==  1372
(8,1,10,12),(15,3,13,14),(7,2,11,9),(6,4,5,16);   ==  1373
(8,1,10,12),(15,11,3,14),(7,2,13,9),(6,4,5,16);   ==  1373
(8,1,10,12),(15,11,9,14),(7,2,13,3),(6,4,5,16);   ==  1373
(8,1,10,12),(15,11,13,14),(7,2,3,9),(6,4,5,16);   ==  1373
(8,1,10,12),(15,13,3,14),(7,2,11,9),(6,4,5,16);   ==  1373
(8,1,10,12),(15,11,13,14),(7,2,9,3),(6,4,5,16);   ==  1373
(8,1,10,12),(15,13,9,14),(7,2,11,3),(6,4,5,16);   ==  1373
(8,1,10,12),(15,13,11,14),(7,2,3,9),(6,4,5,16);   ==  1373
(8,1,10,12),(15,13,11,14),(7,2,9,3),(6,4,5,16);   ==  1373
(8,1,10,12),(15,9,11,14),(7,2,13,3),(6,4,5,16);   ==  1373
(8,1,10,12),(15,3,11,14),(7,2,13,9),(6,4,5,16);   ==  1373
(8,1,10,12),(15,9,13,14),(7,2,11,3),(6,4,5,16);   ==  1373
(8,2,3,12),(5,1,9,14),(7,11,13,10),(6,4,15,16);   ==  1374
(8,2,3,12),(5,9,1,14),(7,11,13,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,9,1,14),(7,13,11,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,11,1,14),(7,9,13,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,9,11,14),(7,1,13,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,9,11,14),(7,13,1,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,11,13,14),(7,9,1,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,9,13,14),(7,1,11,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,1,11,14),(7,9,13,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,13,11,14),(7,9,1,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,13,1,14),(7,9,11,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,1,13,14),(7,9,11,10),(6,4,15,16);   ==  1378
(8,2,3,12),(5,9,13,14),(7,11,1,10),(6,4,15,16);   ==  1378
(8,2,3,12),(10,1,11,14),(7,9,13,5),(6,4,15,16);   ==  1380
(8,2,3,12),(10,11,1,14),(7,9,13,5),(6,4,15,16);   ==  1380
(8,2,3,12),(10,1,13,14),(7,9,11,5),(6,4,15,16);   ==  1380
(8,2,3,12),(10,11,13,14),(7,9,1,5),(6,4,15,16);   ==  1380
(8,2,3,12),(10,13,1,14),(7,9,11,5),(6,4,15,16);   ==  1380
(8,2,3,12),(15,1,13,14),(7,5,11,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,1,5,14),(7,11,13,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,1,13,14),(7,11,5,10),(6,4,9,16);   ==  1382
(8,2,3,12),(10,9,1,14),(7,11,13,5),(6,4,15,16);   ==  1380
(8,2,3,12),(15,5,13,14),(7,11,1,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,1,5,14),(7,13,11,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,5,1,14),(7,11,13,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,11,1,14),(7,5,13,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,5,1,14),(7,13,11,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,11,1,14),(7,13,5,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,11,5,14),(7,1,13,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,5,11,14),(7,1,13,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,11,5,14),(7,13,1,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,5,11,14),(7,13,1,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,5,13,14),(7,1,11,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,11,13,14),(7,1,5,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,11,13,14),(7,5,1,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,13,1,14),(7,5,11,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,1,11,14),(7,5,13,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,13,1,14),(7,11,5,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,13,5,14),(7,1,11,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,13,5,14),(7,11,1,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,13,11,14),(7,1,5,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,13,11,14),(7,5,1,10),(6,4,9,16);   ==  1382
(8,2,3,12),(15,1,11,14),(7,13,5,10),(6,4,9,16);   ==  1382
(8,2,5,12),(15,1,11,14),(7,3,13,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,11,14),(7,9,13,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,3,11,14),(7,1,13,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,9,11,14),(7,1,13,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,9,11,14),(7,13,1,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,9,13,14),(7,1,11,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,9,13,14),(7,11,1,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,3,11,14),(7,13,1,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,3,13,14),(7,1,11,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,1,14),(7,3,13,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,3,14),(7,11,13,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,3,13,14),(7,11,1,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,3,14),(7,13,11,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,9,1,14),(7,11,13,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,13,14),(7,1,3,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,13,14),(7,1,9,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,9,1,14),(7,13,11,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,11,14),(7,13,3,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,9,14),(7,11,13,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,1,14),(7,9,13,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,13,14),(7,3,1,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,11,14),(7,1,3,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,13,14),(7,9,1,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,11,14),(7,1,9,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,9,14),(7,13,11,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,1,14),(7,3,11,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,1,14),(7,9,11,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,11,14),(7,3,1,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,11,14),(7,9,1,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,1,14),(7,11,3,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,1,14),(7,11,9,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,3,14),(7,1,11,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,1,14),(7,13,3,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,1,14),(7,13,9,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,3,14),(7,1,13,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,11,14),(7,13,9,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,3,14),(7,11,1,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,3,14),(7,13,1,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,9,14),(7,1,13,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,11,9,14),(7,13,1,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,9,14),(7,1,11,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,13,14),(7,3,11,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,13,14),(7,9,11,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,13,14),(7,11,3,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,1,13,14),(7,11,9,3),(6,4,10,16);   ==  1388
(8,2,5,12),(15,3,1,14),(7,11,13,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,3,1,14),(7,13,11,9),(6,4,10,16);   ==  1388
(8,2,5,12),(15,13,9,14),(7,11,1,3),(6,4,10,16);   ==  1388
(8,3,5,12),(10,1,9,14),(7,13,11,2),(6,4,15,16);   ==  1388
(8,3,5,12),(10,1,11,14),(7,2,13,9),(6,4,15,16);   ==  1388
(8,3,5,12),(10,1,11,14),(7,9,13,2),(6,4,15,16);   ==  1388
(8,3,5,12),(10,1,2,14),(7,11,13,9),(6,4,15,16);   ==  1390
(8,3,5,12),(10,1,2,14),(7,13,11,9),(6,4,15,16);   ==  1390
(8,3,5,12),(10,13,2,14),(7,1,11,9),(6,4,15,16);   ==  1390
(8,3,5,12),(10,13,2,14),(7,11,1,9),(6,4,15,16);   ==  1390
(8,3,5,12),(10,11,2,14),(7,1,13,9),(6,4,15,16);   ==  1390
(8,3,5,12),(10,11,2,14),(7,13,1,9),(6,4,15,16);   ==  1390
(8,9,5,12),(10,1,2,14),(7,11,13,3),(6,4,15,16);   ==  1390
(8,9,5,12),(10,1,2,14),(7,13,11,3),(6,4,15,16);   ==  1390
(8,9,5,12),(10,11,2,14),(7,1,13,3),(6,4,15,16);   ==  1390
(8,9,5,12),(10,13,2,14),(7,1,11,3),(6,4,15,16);   ==  1390
(8,9,5,12),(10,13,2,14),(7,11,1,3),(6,4,15,16);   ==  1390
(8,9,5,12),(10,11,2,14),(7,13,1,3),(6,4,15,16);   ==  1390






( 1, 2,14, 7),( 3, 6, 4,16),( 9,12,10, 8),(11,15, 5,13);   ==  816
( 1, 2,14, 7),( 3, 6, 8,16),( 9,12,10, 4),(11,15, 5,13);   ==  816
( 1, 2,14, 7),( 3, 6,12, 4),( 9,15, 8,16),(11, 5,10,13);   ==  816
( 1, 2,14, 7),( 3, 6,12, 4),( 9,15,16, 8),(11, 5,10,13);   ==  816
( 1, 2,14, 7),( 3, 6,12, 8),( 9,15, 4,16),(11, 5,10,13);   ==  816
( 1, 2,14, 7),( 3, 6,12,16),( 9,15, 4, 8),(11, 5,10,13);   ==  816
( 1, 2,14, 7),( 3, 6,16, 8),( 9,12,10, 4),(11,15, 5,13);   ==  816
( 1, 2,14, 7),( 3,12, 4, 8),( 9, 6,10,16),(11,15, 5,13);   ==  814
( 1, 2,14, 7),( 3,12, 4,16),( 9, 6,10, 8),(11,15, 5,13);   ==  814
( 1, 2,14, 7),( 3,12, 8,16),( 9, 6,10, 4),(11,15, 5,13);   ==  814
( 1, 2,14, 7),( 3,12,16, 8),( 9, 6,10, 4),(11,15, 5,13);   ==  814
( 1, 2,14, 7),( 4, 8,10, 5),(16,12, 6,15),(11, 3, 9,13);   ==  806
( 1, 2,14, 7),( 4, 8,10, 5),(16,12, 6,15),(11, 9, 3,13);   ==  806
( 1, 2,14, 7),( 4,16,10, 5),( 8,12, 6,15),(11, 3, 9,13);   ==  806
( 1, 2,14, 7),( 4,16,10, 5),( 8,12, 6,15),(11, 9, 3,13);   ==  806
( 1, 2,14, 7),( 5,10, 4, 8),(15, 6,12,16),(11, 3, 9,13);   ==  802
( 1, 2,14, 7),( 5,10, 4, 8),(15, 6,12,16),(11, 9, 3,13);   ==  802
( 1, 2,14, 7),( 5,10, 4,16),(15, 6,12, 8),(11, 3, 9,13);   ==  802
( 1, 2,14, 7),( 5,10, 4,16),(15, 6,12, 8),(11, 9, 3,13);   ==  802
( 1, 2,14, 7),( 5,10, 8,16),(15, 6,12, 4),(11, 3, 9,13);   ==  802
( 1, 2,14, 7),( 5,10, 8,16),(15, 6,12, 4),(11, 9, 3,13);   ==  802
( 1, 2,14, 7),( 5,10,16, 8),(15, 6,12, 4),(11, 3, 9,13);   ==  802
( 1, 2,14, 7),( 5,10,16, 8),(15, 6,12, 4),(11, 9, 3,13);   ==  802
( 1, 2,14, 7),( 8, 4,10, 5),(16,12, 6,15),(11, 3, 9,13);   ==  802
( 1, 2,14, 7),( 8, 4,10, 5),(16,12, 6,15),(11, 9, 3,13);   ==  802
( 1, 2,14, 7),( 8,16,10, 5),( 4,12, 6,15),(11, 3, 9,13);   ==  802
( 1, 2,14, 7),( 8,16,10, 5),( 4,12, 6,15),(11, 9, 3,13);   ==  802
( 1, 2,14, 7),(16, 4,10, 5),( 8,12, 6,15),(11, 3, 9,13);   ==  802
( 1, 2,14, 7),(16, 4,10, 5),( 8,12, 6,15),(11, 9, 3,13);   ==  802
( 1, 2,14, 7),(16, 8,10, 5),( 4,12, 6,15),(11, 3, 9,13);   ==  802
( 1, 2,14, 7),(16, 8,10, 5),( 4,12, 6,15),(11, 9, 3,13);   ==  802


( 8, 2, 7,12),(15, 9,11,10),( 4, 1,13, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 9,11,10),( 4,13, 1, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15, 9,13,10),( 4,11, 1, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11, 3,10),( 4,13, 1, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11, 1,10),( 4, 3,13, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11, 9,10),( 4,13, 1, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11, 9,10),( 4, 1,13, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13, 9,10),( 4, 1,11, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11, 1,10),( 4, 9,13, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11, 3,10),( 4, 1,13, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11,13,10),( 4, 1, 3, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13, 1,10),( 4, 3,11, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13, 1,10),( 4, 9,11, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13, 1,10),( 4,11, 3, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13, 9,10),( 4,11, 1, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13,11,10),( 4, 1, 3, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13, 3,10),( 4, 1,11, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11, 1,10),( 4,13, 3, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11,13,10),( 4, 1, 9, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13, 1,10),( 4,11, 9, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13,11,10),( 4, 1, 9, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13, 3,10),( 4,11, 1, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11, 1,10),( 4,13, 9, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11,13,10),( 4, 3, 1, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13,11,10),( 4, 3, 1, 9),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,11,13,10),( 4, 9, 1, 3),( 6,14, 5,16);   ==  1389
( 8, 2, 7,12),(15,13,11,10),( 4, 9, 1, 3),( 6,14, 5,16);   ==  1389
( 8, 3, 7,12),( 5, 1, 2,10),( 4,11,13, 9),( 6,14,15,16);   ==  1389
( 8, 3, 7,12),( 5, 1, 2,10),( 4,13,11, 9),( 6,14,15,16);   ==  1389
( 8, 3, 7,12),( 5,11, 2,10),( 4, 1,13, 9),( 6,14,15,16);   ==  1389
( 8, 3, 7,12),( 5,11, 2,10),( 4,13, 1, 9),( 6,14,15,16);   ==  1389
( 8, 3, 7,12),( 5,13, 2,10),( 4,11, 1, 9),( 6,14,15,16);   ==  1389
( 8, 3, 7,12),( 5,13, 2,10),( 4, 1,11, 9),( 6,14,15,16);   ==  1389
( 8, 3, 7,12),(15, 1, 2,10),( 4,11,13, 9),( 6,14, 5,16);   ==  1389
( 8, 3, 7,12),(15, 1, 2,10),( 4,13,11, 9),( 6,14, 5,16);   ==  1389
( 8, 3, 7,12),(15,11, 2,10),( 4,13, 1, 9),( 6,14, 5,16);   ==  1389
( 8, 3, 7,12),(15,11, 2,10),( 4, 1,13, 9),( 6,14, 5,16);   ==  1389
( 8, 3, 7,12),(15,13, 2,10),( 4, 1,11, 9),( 6,14, 5,16);   ==  1389
( 8, 3, 7,12),(15,13, 2,10),( 4,11, 1, 9),( 6,14, 5,16);   ==  1389
( 8, 3,14,12),( 5, 1,11,10),( 4, 2,13, 9),( 6, 7,15,16);   ==  1389
( 8, 3,14,12),( 5, 1,13,10),( 4, 2,11, 9),( 6, 7,15,16);   ==  1389
( 8, 3,14,12),( 5,11, 1,10),( 4, 2,13, 9),( 6, 7,15,16);   ==  1389
( 8, 3,14,12),( 5,11,13,10),( 4, 2, 1, 9),( 6, 7,15,16);   ==  1389
( 8, 3,14,12),( 5,13, 1,10),( 4, 2,11, 9),( 6, 7,15,16);   ==  1389
( 8, 3,14,12),( 5,13,11,10),( 4, 2, 1, 9),( 6, 7,15,16);   ==  1389
( 8, 3,14,12),(15, 1, 2, 5),( 4,11,13, 9),( 6, 7,10,16);   ==  1390
( 8, 3,14,12),(15, 1, 2, 5),( 4,13,11, 9),( 6, 7,10,16);   ==  1390
( 8, 3,14,12),(15,11, 2, 5),( 4, 1,13, 9),( 6, 7,10,16);   ==  1390
( 8, 3,14,12),(15,11, 2, 5),( 4,13, 1, 9),( 6, 7,10,16);   ==  1390
( 8, 3,14,12),(15,13, 2, 5),( 4,11, 1, 9),( 6, 7,10,16);   ==  1390
( 8, 3,14,12),(15,13, 2, 5),( 4, 1,11, 9),( 6, 7,10,16);   ==  1390
